id,name,types,abilities,sprite_url,hp,attack,defense,special-attack,special-defense,speed,special_category,has_mega,mega_name,mega_sprite_url,mega_types,mega_abilities,mega_hp,mega_attack,mega_defense,mega_special-attack,mega_special-defense,mega_speed,has_mega_2,mega_2_name,mega_2_sprite_url,mega_2_types,mega_2_abilities,mega_2_hp,mega_2_attack,mega_2_defense,mega_2_special-attack,mega_2_special-defense,mega_2_speed
949,toedscruel,"ground,grass","mycelium-might,mycelium-might",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,80,70,65,80,120,100,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
950,klawf,rock,"anger-shell,shell-armor,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,70,100,115,35,55,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
951,capsakid,grass,"chlorophyll,insomnia,klutz",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,50,62,40,62,40,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
952,scovillain,"grass,fire","chlorophyll,insomnia,moody",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,65,108,65,108,65,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
953,rellor,bug,"compound-eyes,shed-skin",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,41,50,60,31,58,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
954,rabsca,"bug,psychic","synchronize,telepathy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,75,50,85,115,100,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
955,flittle,psychic,"anticipation,frisk,speed-boost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,30,35,30,55,30,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
956,espathra,psychic,"opportunist,frisk,speed-boost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,95,60,60,101,60,105,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
957,tinkatink,"fairy,steel","mold-breaker,own-tempo,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,50,45,45,35,64,58,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
958,tinkatuff,"fairy,steel","mold-breaker,own-tempo,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,65,55,55,45,82,78,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
959,tinkaton,"fairy,steel","mold-breaker,own-tempo,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,85,75,77,70,105,94,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
960,wiglett,water,"gooey,rattled,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,10,55,25,35,25,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
961,wugtrio,water,"gooey,rattled,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,35,100,50,50,70,120,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
962,bombirdier,"flying,dark","big-pecks,keen-eye,rocky-payload",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,70,103,85,60,85,82,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
963,finizen,water,"water-veil,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,70,45,40,45,40,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
964,palafin-zero,water,"zero-to-hero,zero-to-hero",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,100,70,72,53,62,100,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
965,varoom,"steel,poison","overcoat,slow-start",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,45,70,63,30,45,47,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
966,revavroom,"steel,poison","overcoat,filter",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png,80,119,90,54,67,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
967,cyclizar,"dragon,normal","shed-skin,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png,70,95,65,85,65,121,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
968,orthworm,steel,"earth-eater,sand-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png,70,85,145,60,55,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
969,glimmet,"rock,poison","toxic-debris,corrosion",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png,48,35,42,105,60,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
970,glimmora,"rock,poison","toxic-debris,corrosion",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,83,55,90,130,81,86,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
971,greavard,ghost,"pickup,fluffy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png,50,61,60,30,55,34,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
972,houndstone,ghost,"sand-rush,fluffy",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png,72,101,100,50,97,68,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
973,flamigo,"flying,fighting","scrappy,tangled-feet,costar",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png,82,115,74,75,64,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
974,cetoddle,ice,"thick-fat,snow-cloak,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,108,68,45,30,40,43,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
975,cetitan,ice,"thick-fat,slush-rush,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,170,113,65,45,55,73,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
976,veluza,"water,psychic","mold-breaker,sharpness",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,90,102,73,78,65,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
977,dondozo,water,"unaware,oblivious,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,150,100,115,65,65,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
978,tatsugiri-curly,"dragon,water","commander,storm-drain",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png,68,50,60,120,95,82,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
979,annihilape,"fighting,ghost","vital-spirit,inner-focus,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png,110,115,80,50,90,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
980,clodsire,"poison,ground","poison-point,water-absorb,unaware",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png,130,75,60,45,100,20,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
981,farigiraf,"normal,psychic","cud-chew,armor-tail,sap-sipper",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png,120,90,70,110,70,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
982,dudunsparce-two-segment,normal,"serene-grace,run-away,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/982.png,125,100,80,85,75,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
983,kingambit,"dark,steel","defiant,supreme-overlord,pressure",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png,100,135,120,60,85,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
984,great-tusk,"ground,fighting",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png,115,131,131,53,53,87,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
985,scream-tail,"fairy,psychic",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png,115,65,99,65,115,111,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
986,brute-bonnet,"grass,dark",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png,111,127,99,79,99,55,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
987,flutter-mane,"ghost,fairy",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/987.png,55,55,55,135,135,135,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
988,slither-wing,"bug,fighting",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/988.png,85,135,79,85,105,81,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
989,sandy-shocks,"electric,ground",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/989.png,85,81,97,121,85,101,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
990,iron-treads,"ground,steel",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/990.png,90,112,120,72,70,106,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
991,iron-bundle,"ice,water",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/991.png,56,80,114,124,60,136,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
992,iron-hands,"fighting,electric",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/992.png,154,140,108,50,68,50,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
993,iron-jugulis,"dark,flying",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/993.png,94,80,86,122,80,108,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
994,iron-moth,"fire,poison",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/994.png,80,70,60,140,110,110,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
995,iron-thorns,"rock,electric",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/995.png,100,134,110,70,84,72,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
996,frigibax,"dragon,ice","thermal-exchange,ice-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/996.png,65,75,45,35,45,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
997,arctibax,"dragon,ice","thermal-exchange,ice-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/997.png,90,95,66,45,65,62,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
998,baxcalibur,"dragon,ice","thermal-exchange,ice-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/998.png,115,145,92,75,86,87,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
999,gimmighoul,ghost,rattled,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/999.png,45,30,70,75,70,10,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1000,gholdengo,"steel,ghost",good-as-gold,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1000.png,87,60,95,133,91,84,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1001,wo-chien,"dark,grass",tablets-of-ruin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1001.png,85,85,100,95,135,70,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1002,chien-pao,"dark,ice",sword-of-ruin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1002.png,80,120,80,90,65,135,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1003,ting-lu,"dark,ground",vessel-of-ruin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1003.png,155,110,125,55,80,45,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1004,chi-yu,"dark,fire",beads-of-ruin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1004.png,55,80,80,135,120,100,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1005,roaring-moon,"dragon,dark",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1005.png,105,139,71,55,101,119,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1006,iron-valiant,"fairy,fighting",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1006.png,74,130,90,120,60,116,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1007,koraidon,"fighting,dragon",orichalcum-pulse,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1007.png,100,135,115,85,100,135,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1008,miraidon,"electric,dragon",hadron-engine,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1008.png,100,85,100,135,115,135,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1009,walking-wake,"water,dragon",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1009.png,99,83,91,125,83,109,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1010,iron-leaves,"grass,psychic",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1010.png,90,130,88,70,108,104,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1011,dipplin,"grass,dragon","supersweet-syrup,gluttony,sticky-hold",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1011.png,80,80,110,95,80,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1012,poltchageist,"grass,ghost","hospitality,heatproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1012.png,40,45,45,74,54,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1013,sinistcha,"grass,ghost","hospitality,heatproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1013.png,71,60,106,121,80,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1014,okidogi,"poison,fighting","toxic-chain,guard-dog",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1014.png,88,128,115,58,86,80,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1015,munkidori,"poison,psychic","toxic-chain,frisk",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1015.png,88,75,66,130,90,106,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1016,fezandipiti,"poison,fairy","toxic-chain,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1016.png,88,91,82,70,125,99,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1017,ogerpon,grass,defiant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1017.png,80,120,84,60,96,110,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1018,archaludon,"steel,dragon","stamina,sturdy,stalwart",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1018.png,90,105,130,125,65,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1019,hydrapple,"grass,dragon","supersweet-syrup,regenerator,sticky-hold",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1019.png,106,80,110,120,80,44,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1020,gouging-fire,"fire,dragon",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1020.png,105,115,121,65,93,91,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1021,raging-bolt,"electric,dragon",protosynthesis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1021.png,125,73,91,137,89,75,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1022,iron-boulder,"rock,psychic",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1022.png,90,120,80,68,108,124,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1023,iron-crown,"steel,psychic",quark-drive,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1023.png,90,72,100,122,108,98,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1024,terapagos,normal,tera-shift,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1024.png,90,65,85,65,85,60,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1025,pecharunt,"poison,ghost",poison-puppeteer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1025.png,88,88,160,88,88,88,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1496,iron-redundancy,"electric,psychic","quark drive",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,80,122,84,100,84,100,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1497,iron-bastion,"poison,ground","quark drive",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,82,96,74,130,88,100,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1498,anticore,"bug,dragon","adaptability,chimeric",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,95,105,85,105,85,95,Mercurial,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1499,oniki,dark,"prankster,run-away",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,50,65,40,30,40,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1500,hionishi,"dark,fighting",spirit-scavenger,https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,80,70,95,135,120,100,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1501,iron-stratus,"ghost,electric",quark-drive,https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,82,60,70,116,124,118,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1502,iron-lullaby,"normal,steel",quark-drive,https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,64,86,91,109,102,118,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1503,iron-grinder,"ground,fairy",quark-drive,https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,72,146,134,58,96,64,Paradox,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1504,sunfauna,"dragon,grass","thick-fat,contrary,chlorophyll",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,95,115,100,65,85,42,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1508,smogging,"fire,rock","white-smoke,levitate,flame-body",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,50,45,60,90,40,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1509,smouldering,"fire,rock","choke-smoke,levitate,drought",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,65,70,65,120,90,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1510,unilite,"fairy,normal","clear-body,stamina,dazzling",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,40,42,42,62,58,66,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1511,qilinasus,"fairy,flying","clear-body,wind-rider,gale-wings",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,72,105,81,80,90,115,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1512,ignivarg,"fire,ice","fur-coat,prankster,quick-feet",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,47,64,45,34,65,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1513,skoldurn,"fire,ice","fur-coat,snow-warning,slush-rush",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,90,115,70,93,125,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1514,orinari,"psychic,normal","fluffy,storm-chaser",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,76,58,51,29,55,51,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1515,kachoron,"psychic,normal","fluffy,storm-chaser",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,128,106,87,65,83,76,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1516,shemurai,"ghost,steel",wonder-guard,https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,1,107,48,90,48,75,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1517,skelaymore,ground,"rock-head,sharpness,skull-splinter",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,95,85,120,60,110,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1518,buneerie,"dark,ghost","infiltrator,moody,aura-break",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,65,66,44,44,56,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1519,loplushie,"dark,ghost","infiltrator,moody,aura-break",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,70,39,86,91,89,105,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
1520,p0rygone,"normal,poison","regenerator,corrosion,analytic",https://cdn.craftingstore.net/rPPmDHlLQ1/57d7680d54f4e5c75d016e6271238592/3ubzigwawvtjyw8u3zoa.gif,95,90,110,60,100,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
